"","Seed","OffList","Filled","OffPct","Model","Condition","PromptLength","CondPrompt"
"1691","seed_91_all",13,210,6.19047619047619,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1692","seed_92_all",23,204,11.2745098039216,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1693","seed_93_all",21,200,10.5,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1694","seed_94_all",30,210,14.2857142857143,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1695","seed_95_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1696","seed_96_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1697","seed_97_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1698","seed_98_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1699","seed_99_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1700","seed_100_all",34,213,15.962441314554,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1701","seed_1_all",5,18,27.7777777777778,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1702","seed_2_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1703","seed_3_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1704","seed_4_all",0,14,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1705","seed_5_all",14,203,6.89655172413793,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1706","seed_6_all",66,211,31.2796208530806,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1707","seed_7_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1708","seed_8_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1709","seed_9_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1710","seed_10_all",35,192,18.2291666666667,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1711","seed_11_all",1,199,0.50251256281407,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1712","seed_12_all",3,44,6.81818181818182,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1713","seed_13_all",2,198,1.01010101010101,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1714","seed_14_all",83,214,38.785046728972,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1715","seed_15_all",2,198,1.01010101010101,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1716","seed_16_all",176,190,92.6315789473684,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1717","seed_17_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1718","seed_18_all",0,15,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1719","seed_19_all",0,30,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1720","seed_20_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1721","seed_21_all",0,254,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1722","seed_22_all",0,177,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1723","seed_23_all",5,193,2.59067357512953,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1724","seed_24_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1725","seed_25_all",1,199,0.50251256281407,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1726","seed_26_all",1,199,0.50251256281407,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1727","seed_27_all",8,44,18.1818181818182,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1728","seed_28_all",7,212,3.30188679245283,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1729","seed_29_all",7,116,6.03448275862069,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1730","seed_30_all",4,55,7.27272727272727,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1731","seed_31_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1732","seed_32_all",1,199,0.50251256281407,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1733","seed_33_all",1,53,1.88679245283019,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1734","seed_34_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1735","seed_35_all",1,200,0.5,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1736","seed_36_all",8,201,3.98009950248756,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1737","seed_37_all",8,95,8.42105263157895,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1738","seed_38_all",0,201,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1739","seed_39_all",105,186,56.4516129032258,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1740","seed_40_all",1,199,0.50251256281407,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1741","seed_41_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1742","seed_42_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1743","seed_43_all",4,200,2,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1744","seed_44_all",1,199,0.50251256281407,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1745","seed_45_all",13,240,5.41666666666667,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1746","seed_46_all",13,202,6.43564356435644,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1747","seed_47_all",1,199,0.50251256281407,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1748","seed_48_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1749","seed_49_all",0,193,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1750","seed_50_all",24,114,21.0526315789474,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1751","seed_51_all",2,199,1.00502512562814,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1752","seed_52_all",1,200,0.5,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1753","seed_53_all",12,140,8.57142857142857,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1754","seed_54_all",8,219,3.65296803652968,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1755","seed_55_all",13,223,5.82959641255605,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1756","seed_56_all",10,231,4.32900432900433,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1757","seed_57_all",0,36,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1758","seed_58_all",1,199,0.50251256281407,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1759","seed_59_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1760","seed_60_all",5,214,2.33644859813084,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1761","seed_61_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1762","seed_62_all",3,117,2.56410256410256,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1763","seed_63_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1764","seed_64_all",7,266,2.63157894736842,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1765","seed_65_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1766","seed_66_all",7,225,3.11111111111111,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1767","seed_67_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1768","seed_68_all",10,191,5.23560209424084,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1769","seed_69_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1770","seed_70_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1771","seed_71_all",15,200,7.5,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1772","seed_72_all",1,199,0.50251256281407,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1773","seed_73_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1774","seed_74_all",13,198,6.56565656565657,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1775","seed_75_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1776","seed_76_all",8,205,3.90243902439024,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1777","seed_77_all",8,217,3.68663594470046,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1778","seed_78_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1779","seed_79_all",17,93,18.2795698924731,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1780","seed_80_all",12,205,5.85365853658537,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1781","seed_81_all",1,199,0.50251256281407,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1782","seed_82_all",1,199,0.50251256281407,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1783","seed_83_all",656,2223,29.5096716149348,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1784","seed_84_all",53,272,19.4852941176471,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1785","seed_85_all",1,245,0.408163265306122,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1786","seed_86_all",83,205,40.4878048780488,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1787","seed_87_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1788","seed_88_all",5,281,1.77935943060498,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1789","seed_89_all",17,225,7.55555555555556,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1790","seed_90_all",2,198,1.01010101010101,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1791","seed_91_all",13,217,5.99078341013825,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1792","seed_92_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1793","seed_93_all",0,49,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1794","seed_94_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1795","seed_95_all",12,219,5.47945205479452,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1796","seed_96_all",1,12,8.33333333333333,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1797","seed_97_all",10,211,4.739336492891,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1798","seed_98_all",99,199,49.748743718593,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1799","seed_99_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1800","seed_100_all",5,122,4.0983606557377,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
